,year,Dem_candidate,Dem_votes,totalvotes,Rep_candidate,Rep_votes,Third_party_votes,state,Median income,Standard error,Population
171,1988,"DUKAKIS, MICHAEL",1675783.0,3669163.0,"BUSH, GEORGE H.W.",1965486.0,27894.0,Michigan,62173.0,1281.0,
172,1988,"DUKAKIS, MICHAEL",1109471.0,2096790.0,"BUSH, GEORGE H.W.",962337.0,24982.0,Minnesota,61361.0,2196.0,
173,1988,"DUKAKIS, MICHAEL",363921.0,931527.0,"BUSH, GEORGE H.W.",557890.0,9716.0,Mississippi,38323.0,1873.0,
174,1988,"DUKAKIS, MICHAEL",1001619.0,2093228.0,"BUSH, GEORGE H.W.",1084953.0,6656.0,Missouri,49455.0,2295.0,
175,1988,"DUKAKIS, MICHAEL",168936.0,365674.0,"BUSH, GEORGE H.W.",190412.0,6326.0,Montana,46898.0,1749.0,
176,1988,"DUKAKIS, MICHAEL",259235.0,661465.0,"BUSH, GEORGE H.W.",397956.0,4274.0,Nebraska,53075.0,2025.0,
177,1988,"DUKAKIS, MICHAEL",132738.0,343133.0,"BUSH, GEORGE H.W.",206040.0,4355.0,Nevada,59032.0,2017.0,
178,1988,"DUKAKIS, MICHAEL",163696.0,450525.0,"BUSH, GEORGE H.W.",281537.0,5292.0,New Hampshire,73044.0,2382.0,
179,1988,"DUKAKIS, MICHAEL",1320352.0,3099553.0,"BUSH, GEORGE H.W.",1743192.0,36009.0,New Jersey,76550.0,1388.0,
180,1988,"DUKAKIS, MICHAEL",244497.0,521387.0,"BUSH, GEORGE H.W.",270341.0,6549.0,New Mexico,40706.0,1757.0,
181,1988,"DUKAKIS, MICHAEL",3255487.0,6485683.0,"BUSH, GEORGE H.W.",2838414.0,391782.0,New York,60998.0,1409.0,
182,1988,"DUKAKIS, MICHAEL",890167.0,2134370.0,"BUSH, GEORGE H.W.",1237258.0,6945.0,North Carolina,51505.0,1131.0,
183,1988,"DUKAKIS, MICHAEL",127739.0,297261.0,"BUSH, GEORGE H.W.",166559.0,2963.0,North Dakota,50824.0,2129.0,
184,1988,"DUKAKIS, MICHAEL",1939629.0,4393585.0,"BUSH, GEORGE H.W.",2416549.0,37407.0,Ohio,58520.0,1342.0,
185,1988,"DUKAKIS, MICHAEL",483423.0,1171036.0,"BUSH, GEORGE H.W.",678367.0,9246.0,Oklahoma,49927.0,1595.0,
186,1988,"DUKAKIS, MICHAEL",616206.0,1201694.0,"BUSH, GEORGE H.W.",560126.0,25362.0,Oregon,58536.0,2426.0,
187,1988,"DUKAKIS, MICHAEL",2194944.0,4536251.0,"BUSH, GEORGE H.W.",2300087.0,41220.0,Pennsylvania,56414.0,1048.0,
188,1988,"DUKAKIS, MICHAEL",225123.0,404622.0,"BUSH, GEORGE H.W.",177761.0,1738.0,Rhode Island,62954.0,3342.0,
189,1988,"DUKAKIS, MICHAEL",370554.0,986009.0,"BUSH, GEORGE H.W.",606443.0,9012.0,South Carolina,53864.0,2426.0,
190,1988,"DUKAKIS, MICHAEL",145560.0,312991.0,"BUSH, GEORGE H.W.",165415.0,2016.0,South Dakota,47031.0,1483.0,
191,1988,"DUKAKIS, MICHAEL",679794.0,1636250.0,"BUSH, GEORGE H.W.",947233.0,9223.0,Tennessee,43997.0,2145.0,
192,1988,"DUKAKIS, MICHAEL",2352748.0,5427410.0,"BUSH, GEORGE H.W.",3036829.0,37833.0,Texas,52661.0,1228.0,
193,1988,"DUKAKIS, MICHAEL",207343.0,647008.0,"BUSH, GEORGE H.W.",428442.0,11223.0,Utah,55509.0,1918.0,
194,1988,"DUKAKIS, MICHAEL",115775.0,243328.0,"BUSH, GEORGE H.W.",124331.0,3222.0,Vermont,61152.0,2272.0,
195,1988,"DUKAKIS, MICHAEL",859799.0,2191609.0,"BUSH, GEORGE H.W.",1309162.0,22648.0,Virginia,68873.0,2783.0,
196,1988,"DUKAKIS, MICHAEL",933516.0,1865253.0,"BUSH, GEORGE H.W.",903835.0,27902.0,Washington,68196.0,2173.0,
197,1988,"DUKAKIS, MICHAEL",341016.0,653311.0,"BUSH, GEORGE H.W.",310065.0,2230.0,West Virginia,40827.0,1962.0,
198,1988,"DUKAKIS, MICHAEL",1126794.0,2191608.0,"BUSH, GEORGE H.W.",1047499.0,17315.0,Wisconsin,62391.0,2063.0,
199,1988,"DUKAKIS, MICHAEL",67113.0,176551.0,"BUSH, GEORGE H.W.",106867.0,2571.0,Wyoming,55733.0,2310.0,
200,1992,"CLINTON, BILL",690080.0,1688060.0,"BUSH, GEORGE H.W.",804283.0,193697.0,Alabama,46803.0,1919.0,
201,1992,"CLINTON, BILL",78294.0,258506.0,"BUSH, GEORGE H.W.",102000.0,78212.0,Alaska,75808.0,2096.0,
202,1992,"CLINTON, BILL",543050.0,1486975.0,"BUSH, GEORGE H.W.",572086.0,371839.0,Arizona,53241.0,1973.0,
203,1992,"CLINTON, BILL",505823.0,950653.0,"BUSH, GEORGE H.W.",337324.0,107506.0,Arkansas,43310.0,2535.0,
204,1992,"CLINTON, BILL",5121325.0,11131721.0,"BUSH, GEORGE H.W.",3630574.0,2379822.0,California,63297.0,1141.0,
205,1992,"CLINTON, BILL",629681.0,1569180.0,"BUSH, GEORGE H.W.",562850.0,376649.0,Colorado,58910.0,2668.0,
206,1992,"CLINTON, BILL",682318.0,1616156.0,"BUSH, GEORGE H.W.",578313.0,355525.0,Connecticut,74066.0,3576.0,
207,1992,"CLINTON, BILL",126054.0,289620.0,"BUSH, GEORGE H.W.",102313.0,61253.0,Delaware,64702.0,2526.0,
208,1992,"CLINTON, BILL",192619.0,227572.0,"BUSH, GEORGE H.W.",20698.0,14255.0,District Of Columbia,,,
209,1992,"CLINTON, BILL",2071698.0,5313392.0,"BUSH, GEORGE H.W.",2173310.0,1068384.0,Florida,49598.0,954.0,
210,1992,"CLINTON, BILL",1008966.0,2321133.0,"BUSH, GEORGE H.W.",995252.0,316915.0,Georgia,52224.0,2227.0,
211,1992,"CLINTON, BILL",179310.0,372842.0,"BUSH, GEORGE H.W.",136822.0,56710.0,Hawaii,76372.0,2602.0,
212,1992,"CLINTON, BILL",137013.0,482114.0,"BUSH, GEORGE H.W.",202645.0,142456.0,Idaho,50242.0,1585.0,
213,1992,"CLINTON, BILL",2453350.0,5050157.0,"BUSH, GEORGE H.W.",1734096.0,862711.0,Illinois,57218.0,1364.0,
214,1992,"CLINTON, BILL",848420.0,2305871.0,"BUSH, GEORGE H.W.",989375.0,468076.0,Indiana,51739.0,2385.0,
215,1992,"CLINTON, BILL",586353.0,1354607.0,"BUSH, GEORGE H.W.",504891.0,263363.0,Iowa,52126.0,1763.0,
216,1992,"CLINTON, BILL",390434.0,1157236.0,"BUSH, GEORGE H.W.",449951.0,316851.0,Kansas,55033.0,2062.0,
217,1992,"CLINTON, BILL",665104.0,1492900.0,"BUSH, GEORGE H.W.",617178.0,210618.0,Kentucky,42590.0,2283.0,
218,1992,"CLINTON, BILL",815971.0,1790017.0,"BUSH, GEORGE H.W.",733386.0,240660.0,Louisiana,46134.0,2071.0,
219,1992,"CLINTON, BILL",263420.0,679499.0,"BUSH, GEORGE H.W.",206504.0,209575.0,Maine,53711.0,1861.0,
220,1992,"CLINTON, BILL",988571.0,1984580.0,"BUSH, GEORGE H.W.",707094.0,288915.0,Maryland,67468.0,2949.0,
221,1992,"CLINTON, BILL",1318639.0,2773664.0,"BUSH, GEORGE H.W.",805039.0,649986.0,Massachusetts,65937.0,1338.0,
222,1992,"CLINTON, BILL",1871182.0,4274673.0,"BUSH, GEORGE H.W.",1554940.0,848551.0,Michigan,58517.0,1380.0,
223,1992,"CLINTON, BILL",1020997.0,2347948.0,"BUSH, GEORGE H.W.",747841.0,579110.0,Minnesota,56184.0,2352.0,
224,1992,"CLINTON, BILL",400258.0,981793.0,"BUSH, GEORGE H.W.",487793.0,93742.0,Mississippi,37304.0,1948.0,
225,1992,"CLINTON, BILL",1053873.0,2391270.0,"BUSH, GEORGE H.W.",811159.0,526238.0,Missouri,49619.0,2631.0,
226,1992,"CLINTON, BILL",154507.0,410583.0,"BUSH, GEORGE H.W.",144207.0,111869.0,Montana,48103.0,1320.0,
227,1992,"CLINTON, BILL",216864.0,737546.0,"BUSH, GEORGE H.W.",343678.0,177004.0,Nebraska,54492.0,1942.0,
228,1992,"CLINTON, BILL",189148.0,506318.0,"BUSH, GEORGE H.W.",175828.0,141342.0,Nevada,57866.0,1444.0,
229,1992,"CLINTON, BILL",209040.0,537215.0,"BUSH, GEORGE H.W.",202484.0,125691.0,New Hampshire,71518.0,3486.0,
230,1992,"CLINTON, BILL",1436206.0,3343594.0,"BUSH, GEORGE H.W.",1356865.0,550523.0,New Jersey,70727.0,1525.0,
231,1992,"CLINTON, BILL",261617.0,569986.0,"BUSH, GEORGE H.W.",212824.0,95545.0,New Mexico,46897.0,2443.0,
232,1992,"CLINTON, BILL",3346894.0,7079432.0,"BUSH, GEORGE H.W.",2041690.0,1690848.0,New York,56311.0,959.0,
233,1992,"CLINTON, BILL",1114042.0,2611850.0,"BUSH, GEORGE H.W.",1134661.0,363147.0,North Carolina,50363.0,1117.0,
234,1992,"CLINTON, BILL",99168.0,308133.0,"BUSH, GEORGE H.W.",136244.0,72721.0,North Dakota,48890.0,1634.0,
235,1992,"CLINTON, BILL",1984942.0,4939967.0,"BUSH, GEORGE H.W.",1894310.0,1060715.0,Ohio,56951.0,1065.0,
236,1992,"CLINTON, BILL",473066.0,1390359.0,"BUSH, GEORGE H.W.",592929.0,324364.0,Oklahoma,45853.0,1950.0,
237,1992,"CLINTON, BILL",621314.0,1462643.0,"BUSH, GEORGE H.W.",475757.0,365572.0,Oregon,57900.0,3698.0,
238,1992,"CLINTON, BILL",2239164.0,4959810.0,"BUSH, GEORGE H.W.",1791841.0,928805.0,Pennsylvania,54191.0,1210.0,
239,1992,"CLINTON, BILL",213299.0,453365.0,"BUSH, GEORGE H.W.",131601.0,108465.0,Rhode Island,55189.0,2599.0,
240,1992,"CLINTON, BILL",525514.0,1228912.0,"BUSH, GEORGE H.W.",577507.0,125891.0,South Carolina,50013.0,2601.0,
241,1992,"CLINTON, BILL",124888.0,336254.0,"BUSH, GEORGE H.W.",136718.0,74648.0,South Dakota,47621.0,1213.0,
242,1992,"CLINTON, BILL",933521.0,1982638.0,"BUSH, GEORGE H.W.",841300.0,207817.0,Tennessee,44101.0,1656.0,
243,1992,"CLINTON, BILL",2281815.0,6154018.0,"BUSH, GEORGE H.W.",2496071.0,1376132.0,Texas,50693.0,1150.0,
244,1992,"CLINTON, BILL",183429.0,743998.0,"BUSH, GEORGE H.W.",322632.0,237937.0,Utah,62115.0,2076.0,
245,1992,"CLINTON, BILL",133592.0,289701.0,"BUSH, GEORGE H.W.",88122.0,67987.0,Vermont,59402.0,2417.0,
246,1992,"CLINTON, BILL",1038650.0,2559129.0,"BUSH, GEORGE H.W.",1150517.0,369962.0,Virginia,69272.0,2465.0,
247,1992,"CLINTON, BILL",993037.0,2287565.0,"BUSH, GEORGE H.W.",731234.0,563294.0,Washington,61478.0,2261.0,
248,1992,"CLINTON, BILL",331001.0,683677.0,"BUSH, GEORGE H.W.",241974.0,110702.0,West Virginia,36762.0,1618.0,
249,1992,"CLINTON, BILL",1041066.0,2531064.0,"BUSH, GEORGE H.W.",930855.0,559143.0,Wisconsin,60404.0,1989.0,
250,1992,"CLINTON, BILL",68160.0,199884.0,"BUSH, GEORGE H.W.",79347.0,52377.0,Wyoming,54784.0,2575.0,
251,1996,"CLINTON, BILL",662165.0,1534349.0,"DOLE, ROBERT",769044.0,103140.0,Alabama,49940.0,2073.0,
252,1996,"CLINTON, BILL",80380.0,241620.0,"DOLE, ROBERT",122746.0,38494.0,Alaska,86984.0,3143.0,
253,1996,"CLINTON, BILL",653288.0,1404405.0,"DOLE, ROBERT",622073.0,129044.0,Arizona,52140.0,2100.0,
254,1996,"CLINTON, BILL",475171.0,884262.0,"DOLE, ROBERT",325416.0,83675.0,Arkansas,44701.0,1612.0,
255,1996,"CLINTON, BILL",5119835.0,10019469.0,"DOLE, ROBERT",3828381.0,1071253.0,California,63965.0,1348.0,
256,1996,"CLINTON, BILL",671152.0,1510702.0,"DOLE, ROBERT",691848.0,147702.0,Colorado,67489.0,2190.0,
257,1996,"CLINTON, BILL",735740.0,1392614.0,"DOLE, ROBERT",483109.0,173765.0,Connecticut,69415.0,5088.0,
258,1996,"CLINTON, BILL",140355.0,270810.0,"DOLE, ROBERT",99062.0,31393.0,Delaware,64784.0,2311.0,
259,1996,"CLINTON, BILL",158220.0,185726.0,"DOLE, ROBERT",17339.0,10167.0,District Of Columbia,,,
260,1996,"CLINTON, BILL",2546870.0,5303154.0,"DOLE, ROBERT",2244536.0,511748.0,Florida,50499.0,845.0,
261,1996,"CLINTON, BILL",1053849.0,2298899.0,"DOLE, ROBERT",1080843.0,164207.0,Georgia,53556.0,2746.0,
262,1996,"CLINTON, BILL",205012.0,360120.0,"DOLE, ROBERT",113943.0,41165.0,Hawaii,68843.0,3120.0,
263,1996,"CLINTON, BILL",165443.0,491711.0,"DOLE, ROBERT",256595.0,69673.0,Idaho,57203.0,2210.0,
264,1996,"CLINTON, BILL",2341744.0,4311391.0,"DOLE, ROBERT",1587021.0,382626.0,Illinois,65188.0,1824.0,
265,1996,"CLINTON, BILL",887424.0,2135431.0,"DOLE, ROBERT",1006693.0,241314.0,Indiana,57925.0,2139.0,
266,1996,"CLINTON, BILL",620258.0,1234075.0,"DOLE, ROBERT",492644.0,121173.0,Iowa,54731.0,2517.0,
267,1996,"CLINTON, BILL",387659.0,1074300.0,"DOLE, ROBERT",583245.0,103396.0,Kansas,53703.0,2406.0,
268,1996,"CLINTON, BILL",636614.0,1388708.0,"DOLE, ROBERT",623283.0,128811.0,Kentucky,53419.0,2372.0,
269,1996,"CLINTON, BILL",927837.0,1783959.0,"DOLE, ROBERT",712586.0,143536.0,Louisiana,49874.0,2126.0,
270,1996,"CLINTON, BILL",312788.0,605897.0,"DOLE, ROBERT",186378.0,106731.0,Maine,57182.0,1996.0,
271,1996,"CLINTON, BILL",966207.0,1780870.0,"DOLE, ROBERT",681530.0,133133.0,Maryland,72504.0,4227.0,
272,1996,"CLINTON, BILL",1571509.0,2556459.0,"DOLE, ROBERT",718058.0,266892.0,Massachusetts,65089.0,3184.0,
273,1996,"CLINTON, BILL",1989653.0,3848844.0,"DOLE, ROBERT",1481212.0,377979.0,Michigan,64646.0,1884.0,
274,1996,"CLINTON, BILL",1120380.0,2192492.0,"DOLE, ROBERT",766395.0,305717.0,Minnesota,67556.0,2019.0,
275,1996,"CLINTON, BILL",394022.0,893857.0,"DOLE, ROBERT",439838.0,59997.0,Mississippi,43966.0,2169.0,
276,1996,"CLINTON, BILL",1025935.0,2158065.0,"DOLE, ROBERT",890016.0,242114.0,Missouri,56471.0,2494.0,
277,1996,"CLINTON, BILL",167922.0,407083.0,"DOLE, ROBERT",179652.0,59509.0,Montana,47273.0,2581.0,
278,1996,"CLINTON, BILL",236761.0,677415.0,"DOLE, ROBERT",363467.0,77187.0,Nebraska,56058.0,2472.0,
279,1996,"CLINTON, BILL",203974.0,464279.0,"DOLE, ROBERT",199244.0,61061.0,Nevada,63517.0,2662.0,
280,1996,"CLINTON, BILL",246166.0,496597.0,"DOLE, ROBERT",196486.0,53945.0,New Hampshire,64946.0,2858.0,
281,1996,"CLINTON, BILL",1652361.0,3075860.0,"DOLE, ROBERT",1103099.0,320400.0,New Jersey,78231.0,2006.0,
282,1996,"CLINTON, BILL",273495.0,556074.0,"DOLE, ROBERT",232751.0,49828.0,New Mexico,41344.0,1798.0,
283,1996,"CLINTON, BILL",3649630.0,6439129.0,"DOLE, ROBERT",1738707.0,1050792.0,New York,58358.0,1229.0,
284,1996,"CLINTON, BILL",1107849.0,2515807.0,"DOLE, ROBERT",1225938.0,182020.0,North Carolina,58673.0,1661.0,
285,1996,"CLINTON, BILL",106905.0,266411.0,"DOLE, ROBERT",125050.0,34456.0,North Dakota,51865.0,1951.0,
286,1996,"CLINTON, BILL",2148222.0,4534434.0,"DOLE, ROBERT",1859883.0,526329.0,Ohio,56150.0,1752.0,
287,1996,"CLINTON, BILL",488105.0,1206713.0,"DOLE, ROBERT",582315.0,136293.0,Oklahoma,45218.0,1795.0,
288,1996,"CLINTON, BILL",649641.0,1377760.0,"DOLE, ROBERT",538152.0,189967.0,Oregon,58494.0,2100.0,
289,1996,"CLINTON, BILL",2215819.0,4501307.0,"DOLE, ROBERT",1801169.0,484319.0,Pennsylvania,57516.0,1605.0,
290,1996,"CLINTON, BILL",233050.0,390247.0,"DOLE, ROBERT",104683.0,52514.0,Rhode Island,60956.0,1707.0,
291,1996,"CLINTON, BILL",506152.0,1150182.0,"DOLE, ROBERT",573339.0,70691.0,South Carolina,57131.0,2316.0,
292,1996,"CLINTON, BILL",139333.0,323826.0,"DOLE, ROBERT",150543.0,33950.0,South Dakota,48661.0,1653.0,
293,1996,"CLINTON, BILL",909146.0,1894105.0,"DOLE, ROBERT",863530.0,121429.0,Tennessee,50744.0,1791.0,
294,1996,"CLINTON, BILL",2459683.0,5611644.0,"DOLE, ROBERT",2736167.0,415794.0,Texas,54505.0,1257.0,
295,1996,"CLINTON, BILL",221633.0,665629.0,"DOLE, ROBERT",361911.0,82085.0,Utah,61041.0,2192.0,
296,1996,"CLINTON, BILL",137894.0,258449.0,"DOLE, ROBERT",80352.0,40203.0,Vermont,53328.0,2060.0,
297,1996,"CLINTON, BILL",1091060.0,2416642.0,"DOLE, ROBERT",1138350.0,187232.0,Virginia,64623.0,2405.0,
298,1996,"CLINTON, BILL",1123323.0,2253837.0,"DOLE, ROBERT",840712.0,289802.0,Washington,60445.0,2650.0,
299,1996,"CLINTON, BILL",327812.0,636459.0,"DOLE, ROBERT",233946.0,74701.0,West Virginia,41609.0,2144.0,
300,1996,"CLINTON, BILL",1071971.0,2196169.0,"DOLE, ROBERT",845029.0,279169.0,Wisconsin,65925.0,2934.0,
301,1996,"CLINTON, BILL",77934.0,211571.0,"DOLE, ROBERT",105388.0,28249.0,Wyoming,51013.0,1414.0,
302,2000,"GORE, AL",692611.0,1666272.0,"BUSH, GEORGE W.",941173.0,32488.0,Alabama,53395.0,1616.0,4447100.0
303,2000,"GORE, AL",79004.0,285560.0,"BUSH, GEORGE W.",167398.0,39158.0,Alaska,79657.0,1747.0,626932.0
304,2000,"GORE, AL",685341.0,1532016.0,"BUSH, GEORGE W.",781652.0,65023.0,Arizona,59966.0,1824.0,5130632.0
305,2000,"GORE, AL",422768.0,921781.0,"BUSH, GEORGE W.",472940.0,26073.0,Arkansas,44763.0,1164.0,2673400.0
306,2000,"GORE, AL",5861203.0,10965822.0,"BUSH, GEORGE W.",4567429.0,537190.0,California,70566.0,1034.0,33871648.0
307,2000,"GORE, AL",738227.0,1741368.0,"BUSH, GEORGE W.",883748.0,119393.0,Colorado,72713.0,1865.0,4301261.0
308,2000,"GORE, AL",816015.0,1459525.0,"BUSH, GEORGE W.",561094.0,82416.0,Connecticut,75625.0,2045.0,3405565.0
309,2000,"GORE, AL",180068.0,327529.0,"BUSH, GEORGE W.",137288.0,10173.0,Delaware,75916.0,2273.0,783600.0
310,2000,"GORE, AL",171923.0,201894.0,"BUSH, GEORGE W.",18073.0,11898.0,District Of Columbia,,,
311,2000,"GORE, AL",2912253.0,5963110.0,"BUSH, GEORGE W.",2912790.0,138067.0,Florida,58568.0,1120.0,15982378.0
312,2000,"GORE, AL",1116230.0,2583208.0,"BUSH, GEORGE W.",1419720.0,47258.0,Georgia,63158.0,1253.0,8186453.0
313,2000,"GORE, AL",205286.0,367951.0,"BUSH, GEORGE W.",137845.0,24820.0,Hawaii,77696.0,1798.0,1211537.0
314,2000,"GORE, AL",138637.0,501615.0,"BUSH, GEORGE W.",336937.0,26041.0,Idaho,56692.0,1797.0,1293953.0
315,2000,"GORE, AL",2589026.0,4742108.0,"BUSH, GEORGE W.",2019421.0,133661.0,Illinois,69433.0,1456.0,12419293.0
316,2000,"GORE, AL",901980.0,2199302.0,"BUSH, GEORGE W.",1245836.0,51486.0,Indiana,61596.0,1023.0,6080485.0
317,2000,"GORE, AL",638517.0,1353022.0,"BUSH, GEORGE W.",634373.0,80132.0,Iowa,61786.0,1222.0,2926324.0
318,2000,"GORE, AL",399276.0,1072216.0,"BUSH, GEORGE W.",622332.0,50608.0,Kansas,61889.0,1761.0,2688418.0
319,2000,"GORE, AL",638923.0,1544106.0,"BUSH, GEORGE W.",872520.0,32663.0,Kentucky,54663.0,1278.0,4041769.0
320,2000,"GORE, AL",792344.0,1765656.0,"BUSH, GEORGE W.",927871.0,45441.0,Louisiana,46302.0,1248.0,4468976.0
321,2000,"GORE, AL",319951.0,651817.0,"BUSH, GEORGE W.",286616.0,45250.0,Maine,56172.0,1286.0,1274923.0
322,2000,"GORE, AL",1144008.0,2025212.0,"BUSH, GEORGE W.",813827.0,67377.0,Maryland,82201.0,2110.0,5296486.0
323,2000,"GORE, AL",1616487.0,2733964.0,"BUSH, GEORGE W.",878502.0,238975.0,Massachusetts,70472.0,2045.0,6349097.0
324,2000,"GORE, AL",2170418.0,4232501.0,"BUSH, GEORGE W.",1953139.0,108944.0,Michigan,68601.0,1651.0,9938444.0
325,2000,"GORE, AL",1168266.0,2438685.0,"BUSH, GEORGE W.",1109659.0,160760.0,Minnesota,81773.0,2567.0,4919479.0
326,2000,"GORE, AL",404614.0,994184.0,"BUSH, GEORGE W.",572844.0,16726.0,Mississippi,51699.0,2041.0,2844658.0
327,2000,"GORE, AL",1111138.0,2359892.0,"BUSH, GEORGE W.",1189924.0,58830.0,Missouri,67975.0,1789.0,5595211.0
328,2000,"GORE, AL",137126.0,410986.0,"BUSH, GEORGE W.",240178.0,33682.0,Montana,49405.0,1509.0,902195.0
329,2000,"GORE, AL",231780.0,697019.0,"BUSH, GEORGE W.",433862.0,31377.0,Nebraska,62930.0,1534.0,1711263.0
330,2000,"GORE, AL",279978.0,609426.0,"BUSH, GEORGE W.",301575.0,27873.0,Nevada,68972.0,1524.0,1998257.0
