,year,Dem_candidate,Dem_votes,totalvotes,Rep_candidate,Rep_votes,Third_party_votes,state,Median income,Standard error,Population
331,2000,"GORE, AL",266348.0,569081.0,"BUSH, GEORGE W.",273559.0,29174.0,New Hampshire,76762.0,1874.0,1235786.0
332,2000,"GORE, AL",1788850.0,3187226.0,"BUSH, GEORGE W.",1284173.0,114203.0,New Jersey,75976.0,1494.0,8414350.0
333,2000,"GORE, AL",286783.0,598605.0,"BUSH, GEORGE W.",286417.0,25405.0,New Mexico,52896.0,1881.0,1819046.0
334,2000,"GORE, AL",3942215.0,6960215.0,"BUSH, GEORGE W.",2258577.0,759423.0,New York,61414.0,876.0,18976457.0
335,2000,"GORE, AL",1257692.0,2914990.0,"BUSH, GEORGE W.",1631163.0,26135.0,North Carolina,57756.0,1215.0,8049313.0
336,2000,"GORE, AL",95284.0,288256.0,"BUSH, GEORGE W.",174852.0,18120.0,North Dakota,54257.0,1605.0,642200.0
337,2000,"GORE, AL",2183628.0,4701998.0,"BUSH, GEORGE W.",2350363.0,168007.0,Ohio,64757.0,1103.0,11353140.0
338,2000,"GORE, AL",474276.0,1234229.0,"BUSH, GEORGE W.",744337.0,15616.0,Oklahoma,48885.0,1069.0,3450654.0
339,2000,"GORE, AL",720342.0,1533950.0,"BUSH, GEORGE W.",713577.0,100031.0,Oregon,64059.0,1411.0,3421399.0
340,2000,"GORE, AL",2485967.0,4912185.0,"BUSH, GEORGE W.",2281127.0,145091.0,Pennsylvania,63573.0,1061.0,12281054.0
341,2000,"GORE, AL",249508.0,409112.0,"BUSH, GEORGE W.",130555.0,29049.0,Rhode Island,63604.0,1534.0,1048319.0
342,2000,"GORE, AL",566037.0,1383902.0,"BUSH, GEORGE W.",786892.0,30973.0,South Carolina,56630.0,1412.0,4012012.0
343,2000,"GORE, AL",118804.0,316269.0,"BUSH, GEORGE W.",190700.0,6765.0,South Dakota,54979.0,1036.0,754844.0
344,2000,"GORE, AL",981720.0,2076181.0,"BUSH, GEORGE W.",1061949.0,32512.0,Tennessee,51393.0,1402.0,5689283.0
345,2000,"GORE, AL",2433746.0,6407637.0,"BUSH, GEORGE W.",3799639.0,174252.0,Texas,58196.0,1183.0,20851820.0
346,2000,"GORE, AL",203053.0,770754.0,"BUSH, GEORGE W.",515096.0,52605.0,Utah,71673.0,1569.0,2233169.0
347,2000,"GORE, AL",149022.0,294308.0,"BUSH, GEORGE W.",119775.0,25511.0,Vermont,59681.0,1388.0,608827.0
348,2000,"GORE, AL",1217290.0,2739447.0,"BUSH, GEORGE W.",1437490.0,84667.0,Virginia,71090.0,1605.0,7078515.0
349,2000,"GORE, AL",1247652.0,2487433.0,"BUSH, GEORGE W.",1108864.0,130917.0,Washington,64099.0,1825.0,5894121.0
350,2000,"GORE, AL",295497.0,648124.0,"BUSH, GEORGE W.",336475.0,16152.0,West Virginia,44332.0,972.0,1808344.0
351,2000,"GORE, AL",1242987.0,2598607.0,"BUSH, GEORGE W.",1237279.0,118341.0,Wisconsin,67962.0,1435.0,5363675.0
352,2000,"GORE, AL",60481.0,213726.0,"BUSH, GEORGE W.",147947.0,5298.0,Wyoming,59733.0,1592.0,493782.0
353,2004,"KERRY, JOHN",693933.0,1883415.0,"BUSH, GEORGE W.",1176394.0,13088.0,Alabama,50317.0,1790.0,
354,2004,"KERRY, JOHN",111025.0,312598.0,"BUSH, GEORGE W.",190889.0,10684.0,Alaska,75640.0,2845.0,
355,2004,"KERRY, JOHN",893524.0,2012585.0,"BUSH, GEORGE W.",1104294.0,14767.0,Arizona,60231.0,1570.0,
356,2004,"KERRY, JOHN",469953.0,1054945.0,"BUSH, GEORGE W.",572898.0,12094.0,Arkansas,48057.0,1365.0,
357,2004,"KERRY, JOHN",6745485.0,12421353.0,"BUSH, GEORGE W.",5509826.0,166042.0,California,67616.0,907.0,
358,2004,"KERRY, JOHN",1001732.0,2129630.0,"BUSH, GEORGE W.",1101255.0,26643.0,Colorado,69902.0,2184.0,
359,2004,"KERRY, JOHN",857488.0,1578769.0,"BUSH, GEORGE W.",693826.0,27455.0,Connecticut,75691.0,2264.0,
360,2004,"KERRY, JOHN",200152.0,375190.0,"BUSH, GEORGE W.",171660.0,3378.0,Delaware,66005.0,1952.0,
361,2004,"KERRY, JOHN",202970.0,227586.0,"BUSH, GEORGE W.",21256.0,3360.0,District Of Columbia,,,
362,2004,"KERRY, JOHN",3583544.0,7609810.0,"BUSH, GEORGE W.",3964522.0,61744.0,Florida,55683.0,868.0,
363,2004,"KERRY, JOHN",1366149.0,3301875.0,"BUSH, GEORGE W.",1914254.0,21472.0,Georgia,56299.0,849.0,
364,2004,"KERRY, JOHN",231708.0,429013.0,"BUSH, GEORGE W.",194191.0,3114.0,Hawaii,77259.0,2322.0,
365,2004,"KERRY, JOHN",181098.0,598376.0,"BUSH, GEORGE W.",409235.0,8043.0,Idaho,60934.0,1905.0,
366,2004,"KERRY, JOHN",2891550.0,5274322.0,"BUSH, GEORGE W.",2345946.0,36826.0,Illinois,63296.0,1131.0,
367,2004,"KERRY, JOHN",969011.0,2468002.0,"BUSH, GEORGE W.",1479438.0,19553.0,Indiana,58147.0,1581.0,
368,2004,"KERRY, JOHN",741898.0,1506908.0,"BUSH, GEORGE W.",751957.0,13053.0,Iowa,59606.0,2089.0,
369,2004,"KERRY, JOHN",434993.0,1187756.0,"BUSH, GEORGE W.",736456.0,16307.0,Kansas,56412.0,2403.0,
370,2004,"KERRY, JOHN",712733.0,1795882.0,"BUSH, GEORGE W.",1069439.0,13710.0,Kentucky,48917.0,1673.0,
371,2004,"KERRY, JOHN",820299.0,1943106.0,"BUSH, GEORGE W.",1102169.0,20638.0,Louisiana,50042.0,1708.0,
372,2004,"KERRY, JOHN",396842.0,740752.0,"BUSH, GEORGE W.",330201.0,13709.0,Maine,56773.0,1680.0,
373,2004,"KERRY, JOHN",1334493.0,2384238.0,"BUSH, GEORGE W.",1024703.0,25035.0,Maryland,78442.0,2324.0,
374,2004,OTHER,7.0,2384238.0,"BUSH, GEORGE W.",1024703.0,25035.0,Maryland,78442.0,2324.0,
375,2004,"KERRY, JOHN",1803800.0,2927455.0,"BUSH, GEORGE W.",1071109.0,52546.0,Massachusetts,71458.0,2290.0,
376,2004,"KERRY, JOHN",2479183.0,4839252.0,"BUSH, GEORGE W.",2313746.0,46323.0,Michigan,58047.0,1179.0,
377,2004,"KERRY, JOHN",1445014.0,2828387.0,"BUSH, GEORGE W.",1346695.0,36678.0,Minnesota,77070.0,1470.0,
378,2004,"KERRY, JOHN",457766.0,1139824.0,"BUSH, GEORGE W.",672660.0,9398.0,Mississippi,47743.0,1555.0,
379,2004,"KERRY, JOHN",1259171.0,2731364.0,"BUSH, GEORGE W.",1455713.0,16480.0,Missouri,57883.0,1474.0,
380,2004,"KERRY, JOHN",173710.0,450434.0,"BUSH, GEORGE W.",266063.0,10661.0,Montana,46645.0,974.0,
381,2004,"KERRY, JOHN",254328.0,778186.0,"BUSH, GEORGE W.",512814.0,11044.0,Nebraska,60149.0,1830.0,
382,2004,"KERRY, JOHN",397190.0,829587.0,"BUSH, GEORGE W.",418690.0,13707.0,Nevada,64844.0,1898.0,
383,2004,"KERRY, JOHN",340511.0,678287.0,"BUSH, GEORGE W.",331237.0,6539.0,New Hampshire,78046.0,1819.0,
384,2004,"KERRY, JOHN",1911430.0,3611691.0,"BUSH, GEORGE W.",1670003.0,30258.0,New Jersey,75931.0,1762.0,
385,2004,"KERRY, JOHN",370942.0,756304.0,"BUSH, GEORGE W.",376930.0,8432.0,New Mexico,54346.0,2176.0,
386,2004,"KERRY, JOHN",4180755.0,7448266.0,"BUSH, GEORGE W.",2806993.0,460518.0,New York,61334.0,1088.0,
387,2004,"KERRY, JOHN",1525849.0,3501007.0,"BUSH, GEORGE W.",1961166.0,13992.0,North Carolina,55275.0,1115.0,
388,2004,"KERRY, JOHN",111052.0,312833.0,"BUSH, GEORGE W.",196651.0,5130.0,North Dakota,53876.0,1718.0,
389,2004,"KERRY, JOHN",2741165.0,5627903.0,"BUSH, GEORGE W.",2859764.0,26974.0,Ohio,59144.0,1342.0,
390,2004,"KERRY, JOHN",943163.0,1836782.0,"BUSH, GEORGE W.",866831.0,26788.0,Oregon,56313.0,1444.0,
391,2004,"KERRY, JOHN",2938095.0,5769590.0,"BUSH, GEORGE W.",2793847.0,37648.0,Pennsylvania,60588.0,1427.0,
392,2004,"KERRY, JOHN",259760.0,437134.0,"BUSH, GEORGE W.",169046.0,8328.0,Rhode Island,65848.0,2709.0,
393,2004,"KERRY, JOHN",661669.0,1617700.0,"BUSH, GEORGE W.",937974.0,18057.0,South Carolina,53150.0,1403.0,
394,2004,"KERRY, JOHN",149244.0,388215.0,"BUSH, GEORGE W.",232584.0,6387.0,South Dakota,56468.0,1367.0,
395,2004,"KERRY, JOHN",1036477.0,2437319.0,"BUSH, GEORGE W.",1384375.0,16467.0,Tennessee,52299.0,1452.0,
396,2004,"KERRY, JOHN",2832704.0,7410749.0,"BUSH, GEORGE W.",4526917.0,51128.0,Texas,56867.0,754.0,
397,2004,"KERRY, JOHN",241199.0,927844.0,"BUSH, GEORGE W.",663742.0,22903.0,Utah,69881.0,1273.0,
398,2004,"KERRY, JOHN",184067.0,312309.0,"BUSH, GEORGE W.",121180.0,7062.0,Vermont,65016.0,1745.0,
399,2004,"KERRY, JOHN",1454742.0,3195415.0,"BUSH, GEORGE W.",1716959.0,23714.0,Virginia,70252.0,1533.0,
400,2004,"KERRY, JOHN",1510201.0,2859084.0,"BUSH, GEORGE W.",1304894.0,43989.0,Washington,68578.0,1467.0,
401,2004,"KERRY, JOHN",326541.0,755792.0,"BUSH, GEORGE W.",423778.0,5473.0,West Virginia,45844.0,1611.0,
402,2004,"KERRY, JOHN",1489504.0,2997007.0,"BUSH, GEORGE W.",1478120.0,29383.0,Wisconsin,62822.0,1837.0,
403,2004,"KERRY, JOHN",70776.0,243861.0,"BUSH, GEORGE W.",167629.0,5456.0,Wyoming,62362.0,1574.0,
404,2008,"OBAMA, BARACK H.",813479.0,2099819.0,"MCCAIN, JOHN",1266546.0,19794.0,Alabama,53602.0,1999.0,
405,2008,"OBAMA, BARACK H.",123594.0,326197.0,"MCCAIN, JOHN",193841.0,8762.0,Alaska,77119.0,2774.0,
406,2008,"OBAMA, BARACK H.",1034707.0,2293475.0,"MCCAIN, JOHN",1230111.0,28657.0,Arizona,56540.0,1356.0,
407,2008,"OBAMA, BARACK H.",422310.0,1086617.0,"MCCAIN, JOHN",638017.0,26290.0,Arkansas,47708.0,1439.0,
408,2008,"OBAMA, BARACK H.",8274473.0,13561900.0,"MCCAIN, JOHN",5011781.0,275646.0,California,68712.0,999.0,
409,2008,"OBAMA, BARACK H.",1288576.0,2401361.0,"MCCAIN, JOHN",1073589.0,39196.0,Colorado,73448.0,2287.0,
410,2008,"OBAMA, BARACK H.",997772.0,1646792.0,"MCCAIN, JOHN",629428.0,19592.0,Connecticut,77954.0,3255.0,
411,2008,"OBAMA, BARACK H.",255459.0,412412.0,"MCCAIN, JOHN",152374.0,4579.0,Delaware,61105.0,1673.0,
412,2008,"OBAMA, BARACK H.",245800.0,265853.0,"MCCAIN, JOHN",17367.0,2686.0,District Of Columbia,,,
413,2008,"OBAMA, BARACK H.",4282074.0,8390744.0,"MCCAIN, JOHN",4045624.0,63046.0,Florida,54061.0,1034.0,
414,2008,"OBAMA, BARACK H.",1844123.0,3924486.0,"MCCAIN, JOHN",2048759.0,31604.0,Georgia,55712.0,1403.0,
415,2008,"OBAMA, BARACK H.",325871.0,456064.0,"MCCAIN, JOHN",120566.0,9627.0,Hawaii,74144.0,1785.0,
416,2008,"OBAMA, BARACK H.",236440.0,655122.0,"MCCAIN, JOHN",403012.0,15670.0,Idaho,57150.0,2026.0,
417,2008,"OBAMA, BARACK H.",3419348.0,5522371.0,"MCCAIN, JOHN",2031179.0,71844.0,Illinois,64181.0,1597.0,
418,2008,"OBAMA, BARACK H.",1374039.0,2751054.0,"MCCAIN, JOHN",1345648.0,31367.0,Indiana,56065.0,1428.0,
419,2008,"OBAMA, BARACK H.",828940.0,1537123.0,"MCCAIN, JOHN",682379.0,25804.0,Iowa,60430.0,1558.0,
420,2008,"OBAMA, BARACK H.",514765.0,1235872.0,"MCCAIN, JOHN",699655.0,21452.0,Kansas,57701.0,1699.0,
421,2008,"OBAMA, BARACK H.",751985.0,1826620.0,"MCCAIN, JOHN",1048462.0,26173.0,Kentucky,49591.0,979.0,
422,2008,"OBAMA, BARACK H.",782989.0,1960761.0,"MCCAIN, JOHN",1148275.0,29497.0,Louisiana,47681.0,1791.0,
423,2008,"OBAMA, BARACK H.",421923.0,731163.0,"MCCAIN, JOHN",295273.0,13967.0,Maine,56918.0,1731.0,
424,2008,"OBAMA, BARACK H.",1629467.0,2631596.0,"MCCAIN, JOHN",959862.0,42267.0,Maryland,76784.0,2132.0,
425,2008,"OBAMA, BARACK H.",1904097.0,3102995.0,"MCCAIN, JOHN",1108854.0,90044.0,Massachusetts,72697.0,2017.0,
426,2008,"OBAMA, BARACK H.",2872579.0,5001596.0,"MCCAIN, JOHN",2048639.0,80378.0,Michigan,60004.0,1391.0,
427,2008,"OBAMA, BARACK H.",1573354.0,2910369.0,"MCCAIN, JOHN",1275409.0,61606.0,Minnesota,66195.0,1720.0,
428,2008,"OBAMA, BARACK H.",554662.0,1289865.0,"MCCAIN, JOHN",724597.0,10606.0,Mississippi,43924.0,1000.0,
429,2008,"OBAMA, BARACK H.",1441911.0,2925205.0,"MCCAIN, JOHN",1445814.0,37480.0,Missouri,55484.0,1381.0,
430,2008,"OBAMA, BARACK H.",231667.0,490109.0,"MCCAIN, JOHN",242763.0,15679.0,Montana,51702.0,2126.0,
431,2008,"OBAMA, BARACK H.",333319.0,801281.0,"MCCAIN, JOHN",452979.0,14983.0,Nebraska,61137.0,1511.0,
432,2008,"OBAMA, BARACK H.",533736.0,967848.0,"MCCAIN, JOHN",412827.0,21285.0,Nevada,65977.0,3203.0,
433,2008,"OBAMA, BARACK H.",384826.0,710970.0,"MCCAIN, JOHN",316534.0,9610.0,New Hampshire,79754.0,3861.0,
434,2008,"OBAMA, BARACK H.",2215422.0,3868237.0,"MCCAIN, JOHN",1613207.0,39608.0,New Jersey,78706.0,2768.0,
435,2008,"OBAMA, BARACK H.",472422.0,830158.0,"MCCAIN, JOHN",346832.0,10904.0,New Mexico,50741.0,1664.0,
436,2008,"OBAMA, BARACK H.",4645332.0,7722019.0,"MCCAIN, JOHN",2418323.0,658364.0,New York,60815.0,822.0,
437,2008,"OBAMA, BARACK H.",2142651.0,4310851.0,"MCCAIN, JOHN",2128474.0,39726.0,North Carolina,51739.0,1020.0,
438,2008,"OBAMA, BARACK H.",141278.0,316621.0,"MCCAIN, JOHN",168601.0,6742.0,North Dakota,59815.0,1432.0,
439,2008,"OBAMA, BARACK H.",2940044.0,5708350.0,"MCCAIN, JOHN",2677820.0,90486.0,Ohio,56564.0,1022.0,
440,2008,"OBAMA, BARACK H.",1037291.0,1827864.0,"MCCAIN, JOHN",738475.0,52098.0,Oregon,62341.0,1656.0,
441,2008,"OBAMA, BARACK H.",3276363.0,6013272.0,"MCCAIN, JOHN",2655885.0,81024.0,Pennsylvania,61949.0,710.0,
442,2008,"OBAMA, BARACK H.",296571.0,471766.0,"MCCAIN, JOHN",165391.0,9804.0,Rhode Island,64165.0,2891.0,
443,2008,"OBAMA, BARACK H.",862449.0,1920969.0,"MCCAIN, JOHN",1034896.0,23624.0,South Carolina,50805.0,1351.0,
444,2008,"OBAMA, BARACK H.",170924.0,381975.0,"MCCAIN, JOHN",203054.0,7997.0,South Dakota,62188.0,1199.0,
445,2008,"OBAMA, BARACK H.",1087437.0,2599749.0,"MCCAIN, JOHN",1479178.0,33134.0,Tennessee,47848.0,1459.0,
446,2008,"OBAMA, BARACK H.",3528633.0,8077795.0,"MCCAIN, JOHN",4479328.0,69834.0,Texas,56029.0,812.0,
447,2008,"OBAMA, BARACK H.",327670.0,952370.0,"MCCAIN, JOHN",596030.0,28670.0,Utah,75369.0,1839.0,
448,2008,"OBAMA, BARACK H.",219262.0,325046.0,"MCCAIN, JOHN",98974.0,6810.0,Vermont,61110.0,1183.0,
449,2008,"OBAMA, BARACK H.",1959532.0,3723260.0,"MCCAIN, JOHN",1725005.0,38723.0,Virginia,74703.0,1744.0,
450,2008,"OBAMA, BARACK H.",1750848.0,3036878.0,"MCCAIN, JOHN",1229216.0,56814.0,Washington,68251.0,2436.0,
451,2008,"OBAMA, BARACK H.",303857.0,713451.0,"MCCAIN, JOHN",397466.0,12128.0,West Virginia,45790.0,1692.0,
452,2008,"OBAMA, BARACK H.",1677211.0,2983417.0,"MCCAIN, JOHN",1262393.0,43813.0,Wisconsin,61705.0,1027.0,
453,2008,"OBAMA, BARACK H.",82868.0,254904.0,"MCCAIN, JOHN",164958.0,7078.0,Wyoming,64281.0,1901.0,
454,2012,"OBAMA, BARACK H.",795696.0,2074338.0,"ROMNEY, MITT",1255925.0,22717.0,Alabama,49092.0,2856.0,
455,2012,"OBAMA, BARACK H.",122640.0,300495.0,"ROMNEY, MITT",164676.0,13179.0,Alaska,71889.0,3207.0,
456,2012,"OBAMA, BARACK H.",1025232.0,2299254.0,"ROMNEY, MITT",1233654.0,40368.0,Arizona,53135.0,3300.0,
457,2012,"OBAMA, BARACK H.",394409.0,1069468.0,"ROMNEY, MITT",647744.0,27315.0,Arkansas,44070.0,3176.0,
458,2012,"OBAMA, BARACK H.",7854285.0,13038547.0,"ROMNEY, MITT",4839958.0,344304.0,California,64403.0,1398.0,
459,2012,"OBAMA, BARACK H.",1323101.0,2569516.0,"ROMNEY, MITT",1185243.0,61172.0,Colorado,64668.0,3059.0,
460,2012,"OBAMA, BARACK H.",905083.0,1558204.0,"ROMNEY, MITT",634892.0,18229.0,Connecticut,72566.0,3222.0,
461,2012,"OBAMA, BARACK H.",242584.0,413890.0,"ROMNEY, MITT",165484.0,5822.0,Delaware,55313.0,2232.0,
462,2012,"OBAMA, BARACK H.",267070.0,293764.0,"ROMNEY, MITT",21381.0,5313.0,District Of Columbia,,,
463,2012,"OBAMA, BARACK H.",4237756.0,8474179.0,"ROMNEY, MITT",4163447.0,72976.0,Florida,52036.0,1254.0,
464,2012,"OBAMA, BARACK H.",1773827.0,3897839.0,"ROMNEY, MITT",2078688.0,45324.0,Georgia,54352.0,1699.0,
465,2012,"OBAMA, BARACK H.",306658.0,437159.0,"ROMNEY, MITT",121015.0,9486.0,Hawaii,63548.0,2547.0,
466,2012,"OBAMA, BARACK H.",212787.0,652274.0,"ROMNEY, MITT",420911.0,18576.0,Idaho,54127.0,3584.0,
467,2012,"OBAMA, BARACK H.",3019512.0,5242014.0,"ROMNEY, MITT",2135216.0,87286.0,Illinois,58437.0,1500.0,
468,2012,"OBAMA, BARACK H.",1152887.0,2624534.0,"ROMNEY, MITT",1420543.0,51104.0,Indiana,52135.0,2018.0,
469,2012,"OBAMA, BARACK H.",822544.0,1582180.0,"ROMNEY, MITT",730617.0,29019.0,Iowa,60362.0,2415.0,
470,2012,"OBAMA, BARACK H.",440726.0,1159971.0,"ROMNEY, MITT",692634.0,26611.0,Kansas,56477.0,2047.0,
471,2012,"OBAMA, BARACK H.",679370.0,1797212.0,"ROMNEY, MITT",1087190.0,30652.0,Kentucky,46406.0,2146.0,
472,2012,"OBAMA, BARACK H.",809141.0,1994065.0,"ROMNEY, MITT",1152262.0,32662.0,Louisiana,44146.0,1820.0,
473,2012,"OBAMA, BARACK H.",401306.0,724758.0,"ROMNEY, MITT",292276.0,31176.0,Maine,55523.0,2538.0,
474,2012,"OBAMA, BARACK H.",1677844.0,2707327.0,"ROMNEY, MITT",971869.0,57614.0,Maryland,81137.0,2091.0,
475,2012,"OBAMA, BARACK H.",1921290.0,3184196.0,"ROMNEY, MITT",1188314.0,74592.0,Massachusetts,71898.0,4262.0,
476,2012,"OBAMA, BARACK H.",2564569.0,4730961.0,"ROMNEY, MITT",2115256.0,51136.0,Michigan,56491.0,1711.0,
477,2012,"OBAMA, BARACK H.",1546167.0,2936561.0,"ROMNEY, MITT",1320225.0,70169.0,Minnesota,69796.0,1512.0,
478,2012,"OBAMA, BARACK H.",562949.0,1285584.0,"ROMNEY, MITT",710746.0,11889.0,Mississippi,41385.0,1746.0,
479,2012,"OBAMA, BARACK H.",1223796.0,2757323.0,"ROMNEY, MITT",1482440.0,51087.0,Missouri,56208.0,2306.0,
480,2012,"OBAMA, BARACK H.",201839.0,484048.0,"ROMNEY, MITT",267928.0,14281.0,Montana,50926.0,2897.0,
481,2012,"OBAMA, BARACK H.",302081.0,794379.0,"ROMNEY, MITT",475064.0,17234.0,Nebraska,58954.0,3048.0,
482,2012,"OBAMA, BARACK H.",531373.0,1014918.0,"ROMNEY, MITT",463567.0,19978.0,Nevada,53462.0,2861.0,
483,2012,"OBAMA, BARACK H.",369561.0,710972.0,"ROMNEY, MITT",329918.0,11493.0,New Hampshire,76600.0,2512.0,
484,2012,"OBAMA, BARACK H.",2122786.0,3638499.0,"ROMNEY, MITT",1478088.0,37625.0,New Jersey,75327.0,2214.0,
485,2012,"OBAMA, BARACK H.",415335.0,783758.0,"ROMNEY, MITT",335788.0,32635.0,New Mexico,49047.0,2561.0,
486,2012,"OBAMA, BARACK H.",4324228.0,7116784.0,"ROMNEY, MITT",2223397.0,569159.0,New York,53854.0,1790.0,
487,2012,"OBAMA, BARACK H.",2178391.0,4505372.0,"ROMNEY, MITT",2270395.0,56586.0,North Carolina,46933.0,1462.0,
488,2012,"OBAMA, BARACK H.",124966.0,322932.0,"ROMNEY, MITT",188320.0,9646.0,North Dakota,62987.0,2398.0,
489,2012,"OBAMA, BARACK H.",2827621.0,5580822.0,"ROMNEY, MITT",2661407.0,91794.0,Ohio,50121.0,1946.0,
490,2012,"OBAMA, BARACK H.",970488.0,1789270.0,"ROMNEY, MITT",754175.0,64607.0,Oregon,58479.0,2632.0,
491,2012,"OBAMA, BARACK H.",2990274.0,5742040.0,"ROMNEY, MITT",2680434.0,71332.0,Pennsylvania,58625.0,1587.0,
492,2012,"OBAMA, BARACK H.",279677.0,446049.0,"ROMNEY, MITT",157204.0,9168.0,Rhode Island,63324.0,2893.0,
493,2012,"OBAMA, BARACK H.",865941.0,1964118.0,"ROMNEY, MITT",1071645.0,26532.0,South Carolina,50150.0,2436.0,
